Strategy 1,Strategy 2,Strategy 3,Strategy 4,Strategy 5,Strategy 6,Strategy 7,Action,Number of Alerts,Sum of alert weights,Reward,Done,Timestamp
False,False,False,False,True,False,True,0,3,12,-50,False,2023-12-16 14:15:01.294260
False,False,True,False,True,False,True,3,3,12,-51,False,2023-12-16 14:15:16.334069
False,False,True,False,True,False,True,0,3,12,-51,False,2023-12-16 14:15:31.375406
False,False,True,False,False,False,True,5,4,13,-54,False,2023-12-16 14:15:46.422238
False,False,False,False,False,False,True,3,4,13,-53,False,2023-12-16 14:16:01.478231
False,False,False,False,True,False,True,5,3,12,-50,False,2023-12-16 14:16:16.519495
False,False,False,False,True,False,False,7,6,18,-73,False,2023-12-16 14:16:31.555150
False,False,True,False,True,False,False,3,6,18,-74,False,2023-12-16 14:16:46.606270
False,False,True,False,True,False,True,7,3,12,-51,False,2023-12-16 14:17:01.653246
False,False,False,False,True,False,True,3,3,12,-50,False,2023-12-16 14:17:16.704270
False,False,False,False,True,True,True,6,3,12,-51,False,2023-12-16 14:17:31.757327
False,True,False,False,True,True,True,2,2,7,-32,False,2023-12-16 14:17:46.800723
False,True,True,False,True,True,True,3,2,7,-33,False,2023-12-16 14:18:01.842304
False,True,True,False,True,False,True,6,2,7,-32,False,2023-12-16 14:18:16.883179
False,True,False,False,True,False,True,3,2,7,-31,False,2023-12-16 14:18:31.935432
False,True,False,False,True,True,True,6,2,7,-32,False,2023-12-16 14:18:46.991061
False,True,False,False,True,True,False,7,2,7,-31,False,2023-12-16 14:19:02.039124
False,True,False,True,True,True,False,4,1,5,-24,False,2023-12-16 14:19:17.078908
True,True,False,True,True,True,False,1,0,0,5,True,2023-12-16 14:19:32.118331
False,False,False,False,False,False,False,0,7,19,-76,False,2023-12-16 14:19:47.167714
True,False,False,False,False,False,False,1,6,14,-57,False,2023-12-16 14:20:02.250404
True,False,False,False,False,False,False,0,6,14,-57,False,2023-12-16 14:20:17.291311
True,False,True,False,False,False,False,3,6,14,-58,False,2023-12-16 14:20:32.333253
True,False,True,False,False,False,True,7,3,8,-35,False,2023-12-16 14:20:47.373938
True,False,False,False,False,False,True,3,3,8,-34,False,2023-12-16 14:21:02.420285
True,False,False,True,False,False,True,4,2,6,-27,False,2023-12-16 14:21:17.483545
True,False,False,True,False,False,True,0,2,6,-27,False,2023-12-16 14:21:32.531274
True,False,False,False,False,False,True,4,3,8,-34,False,2023-12-16 14:21:47.573133
True,False,False,False,False,True,True,6,3,8,-35,False,2023-12-16 14:22:02.619430
True,False,True,False,False,True,True,3,2,7,-32,False,2023-12-16 14:22:17.655184
True,False,True,True,False,True,True,4,1,5,-25,False,2023-12-16 14:22:32.694614
True,True,True,True,False,True,True,2,0,0,4,False,2023-12-16 14:22:47.733271
True,True,True,True,True,True,True,5,0,0,3,False,2023-12-16 14:23:02.778444
True,True,False,True,True,True,True,3,0,0,4,False,2023-12-16 14:23:17.824012
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:23:32.873272
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:23:47.923032
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:24:02.966633
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:24:18.013868
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:24:33.062998
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:24:48.115388
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:25:03.172805
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:25:18.223211
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:25:33.263405
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:25:48.315401
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:26:03.354915
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:26:18.394856
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:26:33.432017
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:26:48.473269
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:27:03.513836
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:27:18.557395
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:27:33.599030
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:27:48.649136
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:28:03.686995
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:28:18.755467
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:28:33.794853
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:28:48.835037
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:29:03.887361
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:29:18.931617
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:29:33.973058
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:29:49.021269
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:30:04.084379
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:30:19.130870
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:30:34.171165
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:30:49.210917
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:31:04.254397
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:31:19.298893
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:31:34.338961
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:31:49.377642
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:32:04.418602
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:32:19.465274
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:32:34.513288
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:32:49.581071
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:33:04.621331
True,False,False,True,True,True,True,2,1,5,-25,False,2023-12-16 14:33:19.689258
True,True,False,True,True,True,True,2,0,0,4,False,2023-12-16 14:33:34.737310
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:33:49.795611
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:34:04.849274
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:34:19.897311
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:34:34.935873
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:34:49.973293
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:35:05.023328
True,True,False,False,True,True,True,4,1,2,-13,False,2023-12-16 14:35:20.071778
True,False,False,False,True,True,True,2,2,7,-32,False,2023-12-16 14:35:35.110296
True,False,False,False,False,True,True,5,3,8,-35,False,2023-12-16 14:35:50.153807
True,False,False,False,False,True,True,0,3,8,-35,False,2023-12-16 14:36:05.193931
False,False,False,False,False,True,True,1,4,13,-54,False,2023-12-16 14:36:20.238726
False,False,False,False,False,True,False,7,4,13,-53,False,2023-12-16 14:36:35.278916
False,True,False,False,False,True,False,2,3,8,-34,False,2023-12-16 14:36:50.327025
False,True,False,False,False,False,False,6,5,12,-49,False,2023-12-16 14:37:05.370594
False,True,False,False,False,False,True,7,3,8,-34,False,2023-12-16 14:37:20.407463
False,True,False,False,False,True,True,6,3,8,-35,False,2023-12-16 14:37:35.449364
False,False,False,False,False,True,True,2,4,13,-54,False,2023-12-16 14:37:50.490370
False,False,False,False,False,False,True,6,4,13,-53,False,2023-12-16 14:38:05.536125
False,False,False,False,False,True,True,6,4,13,-54,False,2023-12-16 14:38:20.590859
True,False,False,False,False,True,True,1,3,8,-35,False,2023-12-16 14:38:35.627671
True,False,False,False,True,True,True,5,2,7,-32,False,2023-12-16 14:38:50.670493
True,False,False,False,True,False,True,6,2,7,-31,False,2023-12-16 14:39:05.711025
True,False,False,False,True,True,True,6,2,7,-32,False,2023-12-16 14:39:20.753002
False,False,False,False,True,True,True,1,3,12,-51,False,2023-12-16 14:39:35.800678
True,False,False,False,True,True,True,1,2,7,-32,False,2023-12-16 14:39:50.839389
True,False,False,False,True,True,True,0,2,7,-32,False,2023-12-16 14:40:05.881547
True,False,False,False,True,True,False,7,2,7,-31,False,2023-12-16 14:40:20.923105
True,False,False,False,False,True,False,5,3,8,-34,False,2023-12-16 14:40:35.974263
True,False,False,False,False,False,False,6,6,14,-57,False,2023-12-16 14:40:51.009795
True,False,False,False,False,True,False,6,3,8,-34,False,2023-12-16 14:41:06.049359
True,True,False,False,False,True,False,2,2,3,-15,False,2023-12-16 14:41:21.108205
True,True,False,False,False,True,True,7,2,3,-16,False,2023-12-16 14:41:36.157116
True,False,False,False,False,True,True,2,3,8,-35,False,2023-12-16 14:41:51.206762
True,False,False,False,False,True,False,7,3,8,-34,False,2023-12-16 14:42:06.245233
False,False,False,False,False,True,False,1,4,13,-53,False,2023-12-16 14:42:21.279193
False,False,False,False,False,True,False,0,4,13,-53,False,2023-12-16 14:42:36.314487
False,False,False,False,True,True,False,5,3,12,-50,False,2023-12-16 14:42:51.351015
False,False,False,False,True,False,False,6,5,16,-65,False,2023-12-16 14:43:06.390710
False,False,False,False,True,False,False,0,6,18,-73,False,2023-12-16 14:43:21.445290
False,False,False,False,True,True,False,6,4,14,-58,False,2023-12-16 14:43:36.492336
False,False,False,False,False,True,False,5,4,13,-53,False,2023-12-16 14:43:51.543232
False,False,False,False,False,True,True,7,4,13,-54,False,2023-12-16 14:44:06.582751
True,False,False,False,False,True,True,1,3,8,-35,False,2023-12-16 14:44:21.640963
True,False,False,False,True,True,True,5,2,7,-32,False,2023-12-16 14:44:36.681122
True,False,False,True,True,True,True,4,1,5,-25,False,2023-12-16 14:44:51.723080
True,True,False,True,True,True,True,2,0,0,4,False,2023-12-16 14:45:06.758288
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:45:21.796004
True,True,False,True,False,True,True,5,1,1,-9,False,2023-12-16 14:45:36.843727
True,True,False,True,True,True,True,5,0,0,4,False,2023-12-16 14:45:51.889235
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:46:06.929212
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:46:21.989435
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:46:37.055900
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:46:52.094830
True,True,False,False,True,True,True,4,1,2,-13,False,2023-12-16 14:47:07.141280
True,True,False,True,True,True,True,4,0,0,4,False,2023-12-16 14:47:22.182817
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:47:37.229323
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:47:52.273283
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:48:07.315175
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:48:22.357091
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:48:37.397188
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:48:52.438466
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:49:07.481381
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:49:22.531730
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:49:37.577088
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:49:52.619089
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:50:07.670896
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:50:22.710478
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:50:37.759047
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:50:52.811218
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:51:07.859380
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:51:22.906482
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:51:37.946438
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:51:52.991099
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:52:08.034864
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:52:23.096445
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:52:38.134141
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:52:53.173058
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:53:08.221304
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:53:23.271622
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:53:38.313117
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:53:53.352123
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:54:08.393298
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:54:23.445285
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:54:38.486934
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:54:53.535636
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:55:08.593493
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:55:23.629913
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:55:38.674789
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:55:53.713254
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:56:08.750582
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:56:23.826987
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:56:38.863031
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:56:53.902196
True,True,False,True,False,True,True,5,1,1,-9,False,2023-12-16 14:57:08.944999
True,True,False,True,True,True,True,5,0,0,4,False,2023-12-16 14:57:24.001293
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:57:39.053028
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:57:54.103100
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:58:09.145404
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:58:24.187105
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:58:39.237259
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:58:54.287251
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:59:09.326124
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:59:24.371119
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:59:39.431079
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:59:54.477907
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:00:09.516598
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:00:24.553988
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:00:39.601331
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:00:54.643427
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:01:09.690159
True,True,False,False,True,True,True,4,1,2,-13,False,2023-12-16 15:01:24.727102
True,True,False,True,True,True,True,4,0,0,4,False,2023-12-16 15:01:39.770792
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:01:54.813055
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:02:09.853888
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:02:24.897252
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:02:39.938573
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:02:54.983080
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:03:10.031121
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:03:25.079225
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:03:40.131110
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:03:55.177400
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:04:10.216092
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:04:25.259439
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:04:40.301933
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:04:55.342327
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:05:10.376196
False,True,False,True,True,True,True,1,1,5,-25,False,2023-12-16 15:05:25.422274
True,True,False,True,True,True,True,1,0,0,4,False,2023-12-16 15:05:40.465255
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:05:55.505221
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:06:10.550856
True,True,False,True,False,True,True,5,1,1,-9,False,2023-12-16 15:06:25.594807
True,True,False,True,True,True,True,5,0,0,4,False,2023-12-16 15:06:40.637738
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:06:55.679926
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:07:10.729317
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:07:25.771324
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:07:40.813074
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:07:55.854325
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:08:10.896321
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:08:25.950976
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:08:41.009362
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:08:56.057279
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:09:11.099595
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:09:26.143410
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:09:41.185020
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:09:56.226088
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:10:11.268439
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:10:26.319399
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:10:41.373336
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:10:56.410500
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:11:11.447316
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:11:26.493324
True,True,False,True,True,True,False,7,0,0,5,True,2023-12-16 15:11:41.529107
False,False,False,False,False,False,False,0,7,19,-76,False,2023-12-16 15:11:56.575142
True,False,False,False,False,False,False,1,6,14,-57,False,2023-12-16 15:12:11.611143
True,False,False,False,False,False,True,7,3,8,-34,False,2023-12-16 15:12:26.652262
True,True,False,False,False,False,True,2,2,3,-15,False,2023-12-16 15:12:41.698029
True,True,False,False,True,False,True,5,1,2,-12,False,2023-12-16 15:12:56.737834
True,True,False,False,True,False,False,7,3,6,-27,False,2023-12-16 15:13:11.774769
True,True,False,False,True,False,False,0,3,6,-27,False,2023-12-16 15:13:26.814526
True,True,False,False,True,False,True,7,1,2,-12,False,2023-12-16 15:13:41.853229
True,True,False,False,False,False,True,5,2,3,-15,False,2023-12-16 15:13:56.909306
True,True,True,False,False,False,True,3,1,2,-12,False,2023-12-16 15:14:11.955833
True,False,True,False,False,False,True,2,2,7,-31,False,2023-12-16 15:14:26.993274
True,False,True,False,False,False,True,0,2,7,-31,False,2023-12-16 15:14:42.043652
True,False,True,True,False,False,True,4,1,5,-24,False,2023-12-16 15:14:57.086872
False,False,True,True,False,False,True,1,3,11,-47,False,2023-12-16 15:15:12.129990
False,False,True,True,False,False,False,7,6,17,-70,False,2023-12-16 15:15:27.174184
False,False,False,True,False,False,False,3,4,13,-53,False,2023-12-16 15:15:42.223135
False,False,False,False,False,False,False,4,7,19,-76,False,2023-12-16 15:15:57.258899
True,False,False,False,False,False,False,1,5,12,-49,False,2023-12-16 15:16:12.303938
True,True,False,False,False,False,False,2,3,5,-22,False,2023-12-16 15:16:27.342759
True,True,False,False,False,False,True,7,2,3,-15,False,2023-12-16 15:16:42.383247
True,True,False,True,False,False,True,4,1,1,-8,False,2023-12-16 15:16:57.418922
True,True,False,True,False,False,True,0,1,1,-8,False,2023-12-16 15:17:12.458863
True,True,False,True,False,False,False,7,3,5,-23,False,2023-12-16 15:17:27.501322
True,False,False,True,False,False,False,2,4,10,-42,False,2023-12-16 15:17:42.541998
True,False,False,True,True,False,False,5,4,11,-47,False,2023-12-16 15:17:57.580746
True,False,True,True,True,False,False,3,4,11,-48,False,2023-12-16 15:18:12.625047
True,False,False,True,True,False,False,3,4,11,-47,False,2023-12-16 15:18:27.662425
True,True,False,True,True,False,False,2,2,4,-20,False,2023-12-16 15:18:42.715725
True,True,False,True,True,True,False,6,0,0,5,True,2023-12-16 15:18:57.757058
False,False,False,False,False,False,False,0,7,19,-76,False,2023-12-16 15:19:12.802482
True,False,False,False,False,False,False,1,6,14,-57,False,2023-12-16 15:19:27.839043
True,True,False,False,False,False,False,2,4,7,-30,False,2023-12-16 15:19:42.879055
True,True,False,False,False,False,True,7,2,3,-15,False,2023-12-16 15:19:57.918985
True,True,True,False,False,False,True,3,2,3,-16,False,2023-12-16 15:20:12.964687
True,True,True,False,False,False,True,0,2,3,-16,False,2023-12-16 15:20:28.009249
True,True,True,False,True,False,True,5,1,2,-13,False,2023-12-16 15:20:43.066479
True,True,True,True,True,False,True,4,0,0,4,False,2023-12-16 15:20:58.106945
True,True,True,True,True,True,True,6,0,0,3,False,2023-12-16 15:21:13.147311
True,True,False,True,True,True,True,3,0,0,4,False,2023-12-16 15:21:28.190132
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:21:43.228751
False,True,False,True,True,True,True,1,1,5,-25,False,2023-12-16 15:21:58.289339
True,True,False,True,True,True,True,1,0,0,4,False,2023-12-16 15:22:13.325894
True,True,False,False,True,True,True,4,1,2,-13,False,2023-12-16 15:22:28.366358
True,True,False,True,True,True,True,4,0,0,4,False,2023-12-16 15:22:43.402968
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:22:58.442816
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:23:13.481242
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:23:28.530409
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:23:43.570643
True,True,False,True,False,True,True,5,1,1,-9,False,2023-12-16 15:23:58.607740
True,True,False,True,True,True,True,5,0,0,4,False,2023-12-16 15:24:13.646071
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:24:28.686255
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:24:43.727100
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:24:58.781125
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:25:13.854454
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:25:28.901175
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:25:43.943912
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:25:58.987369
True,True,False,True,True,False,True,6,0,0,5,True,2023-12-16 15:26:14.034914
False,False,False,False,False,False,False,0,7,19,-76,False,2023-12-16 15:26:29.074544
True,False,False,False,False,False,False,1,4,10,-41,False,2023-12-16 15:26:44.115188
True,False,False,True,False,False,False,4,5,12,-50,False,2023-12-16 15:26:59.157041
True,False,False,False,False,False,False,4,6,14,-57,False,2023-12-16 15:27:14.194089
True,False,False,False,False,True,False,6,3,8,-34,False,2023-12-16 15:27:29.236795
True,False,False,False,False,True,False,0,3,8,-34,False,2023-12-16 15:27:44.283413
True,True,False,False,False,True,False,2,2,3,-15,False,2023-12-16 15:27:59.318989
False,True,False,False,False,True,False,1,3,8,-34,False,2023-12-16 15:28:14.365744
False,False,False,False,False,True,False,2,4,13,-53,False,2023-12-16 15:28:29.405949
False,False,False,False,False,False,False,6,7,19,-76,False,2023-12-16 15:28:44.455659
True,False,False,False,False,False,False,1,6,14,-57,False,2023-12-16 15:28:59.501232
True,False,False,False,False,False,True,7,3,8,-34,False,2023-12-16 15:29:14.543666
True,False,False,True,False,False,True,4,2,6,-27,False,2023-12-16 15:29:29.584655
True,True,False,True,False,False,True,2,1,1,-8,False,2023-12-16 15:29:44.649989
True,True,False,True,False,True,True,6,1,1,-9,False,2023-12-16 15:29:59.687492
True,True,False,True,True,True,True,5,0,0,4,False,2023-12-16 15:30:14.731068
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:30:29.777450
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:30:44.818274
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:30:59.866580
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:31:14.918475
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:31:29.958098
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:31:44.998978
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:32:00.083017
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:32:15.132012
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:32:30.175744
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:32:45.210949
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:33:00.251207
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:33:15.299261
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:33:30.338488
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:33:45.397326
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:34:00.444394
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:34:15.489639
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:34:30.539159
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:34:45.578201
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:35:00.617274
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:35:15.662020
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:35:30.711059
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:35:45.770518
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:36:00.810191
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:36:15.851324
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:36:30.889368
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:36:45.939087
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:37:00.978911
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 15:37:16.019400
True,True,False,True,True,True,False,7,0,0,5,True,2023-12-16 15:37:31.057335
False,False,False,False,False,False,False,0,7,19,-76,False,2023-12-16 15:37:46.101112
True,False,False,False,False,False,False,1,6,14,-57,False,2023-12-16 15:38:01.148810
True,False,False,False,True,False,False,5,5,13,-54,False,2023-12-16 15:38:16.196285
True,False,False,False,False,False,False,5,6,14,-57,False,2023-12-16 15:38:31.245591
True,True,False,False,False,False,False,2,4,7,-30,False,2023-12-16 15:38:46.286385
True,True,False,False,False,True,False,6,2,3,-15,False,2023-12-16 15:39:01.343442
True,True,False,False,False,False,False,6,2,3,-14,False,2023-12-16 15:39:16.387322
True,True,False,True,False,False,False,4,3,5,-23,False,2023-12-16 15:39:31.428465
True,True,True,True,False,False,False,3,4,7,-32,False,2023-12-16 15:39:46.487630
True,True,True,True,True,False,False,5,3,6,-29,False,2023-12-16 15:40:01.576172
True,True,True,True,True,True,False,6,0,0,4,False,2023-12-16 15:40:16.623506
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 15:40:31.666460
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 15:40:46.704990
True,True,True,True,False,True,False,5,0,0,5,True,2023-12-16 15:41:01.782463
